ID,GOOGLE_PLACE_ID,NAME,POSTAL_CODE,ADDRESS,CLOSED,LAT,LNG
293DCE59-791A-E84B-0060-8C09503B9D89,ChIJ57VXW9fxGGARr-4IUD7cWjk,天たまや祖師ヶ谷大蔵,157-0072,東京都世田谷区祖師谷３丁目３２−１,FALSE,35.6433086,139.6087045
7616B33E-A96C-C368-13EA-7C34CDE9C006,ChIJOWFTtumLGGARwtn90fPthVY,稲庭うどん七蔵,105-0004,東京都港区新橋２丁目２０−１５ 新橋駅前ビル1号館 2F,FALSE,35.6661538,139.7595306
B7697FBB-E3DB-187C-8EDC-CAD1396DB14C,ChIJH7xx81X8GGARCyuLiBUb1JA,ウエスト 町田店,194-0035,東京都町田市忠生４丁目８−２,FALSE,35.5787119,139.4098531
3F7B31A1-100F-8F8A-69C0-CC5EC8FF7E0E,ChIJMQvF8XSNGGARnTwZVakpysY,讃岐ブルース イイダバシ,102-0072,東京都千代田区飯田橋４丁目５−１６ エル千代田ビル １０１,FALSE,35.7004928,139.7477638
32BDF008-D75B-E5E4-4508-4DF3342DB269,ChIJTdqp9ooTHGARqDCkLjhm_7c,麦の杜,408-0012,山梨県北杜市箕輪３２１９−３,FALSE,35.8101752,138.4286628
49A37759-BAC6-1C02-F614-35FB39662403,ChIJB5bEtA_BGGARTK0e8uEg9-Q,さわ屋 手打うどん,337-0053,埼玉県さいたま市見沼区大和田町２丁目３２７−１３,FALSE,35.929523,139.6438686
B9203E64-F347-998B-CA1E-3FEA48C73680,ChIJHRraSn6NGGARGSmKKXc9_WU,うどん しろおび,113-0022,東京都文京区千駄木３丁目４４−１１,FALSE,35.7286974,139.7642745
2F957DCA-D30D-CC67-3A79-B3AEA2638128,ChIJy9prhKaWUzURUfSt0K1ax9Y,さぬきうどん 溜,769-2311,香川県さぬき市造田宮西８４９−１,FALSE,34.2840845,134.1763545
8B952AFC-7331-77C2-30DE-FA2C1C7DF692,ChIJ4dAmFIWQ918RZ-5GOoRzYdU,鶴喜,930-0005,富山県富山市新桜町６−２,FALSE,36.6971294,137.213649
17B9736D-725B-D94A-FBC0-647910EC0062,ChIJh4yMhreb918RKZhmn9OmoVg,はつ花,939-0341,富山県射水市三ケ２６０２ アルプラザ敷地内,FALSE,36.720475,137.0925863
C256FD80-7BDD-CFC4-A352-758E3D1F2265,ChIJiw0_Rx35GGAR3Xx47CwtMNE,伊勢うどん きまぐれ,194-0015,東京都町田市金森１丁目１１−４３６,FALSE,35.5350485,139.4581643
CB9E6F77-6F3E-2A27-0EA6-445D1306C99F,ChIJ86R1fgCNGGARwMCbJzi703M,讃岐うどん オカマル 四谷三丁目,160-0004,東京都新宿区四谷４丁目１−２ 小島ビル,FALSE,35.6873875,139.7181875
33179C21-5609-98C4-0CE4-4F746CFCF827,ChIJfXKEQE3nAGARt6krsJzV4Fo,峰のうどん,541-0054,大阪府大阪市中央区南本町１丁目５−１４,FALSE,34.6830042,135.5076095
63745951-79D9-6046-6C10-C4A3EA9DCD7C,ChIJTYLgAjmNGGARSwrMkaj70As,和乃家,169-0075,東京都新宿区高田馬場２丁目１９−７,FALSE,35.713893,139.704459
A8C33FA1-D58C-99C9-B6A5-369610DB3DE2,ChIJvW4vMIb7GGARJhxsjNC1HVs,讃岐うどん かいと,195-0063,東京都町田市野津田町２４１３−１,FALSE,35.5866335,139.4497847
28DAD256-2B6C-80B5-3B07-3941A54701FE,ChIJASIxGI7xGGARZl7_3Hsebyw,手打ちうどん 麦ヶ丘,182-0002,東京都調布市仙川町１丁目３３−７,FALSE,35.6590805,139.5888753
A348542D-FA0D-7E06-EE35-1C0997D1FF44,ChIJZdL8dIyNHmARNJuQsXIQvZE,うどん居酒屋 まさか,370-0867,群馬県高崎市乗附町１９４５−１,FALSE,36.3196974,138.9844077
5DE2765B-2AC9-DEBA-6D79-D2988A78F102,ChIJE_NkovZdGGARL6q7HNYFVGI,讃岐手打うどん 麗,231-0861,神奈川県横浜市中区元町２丁目８８ 元町シエテ B1F,FALSE,35.4404749,139.6488957
E3D98EE2-2222-E902-D89D-136133F3CB61,ChIJz9yy46-XGGAR7tMsT2rlmMc,庄司グループ 武蔵野うどん越ヶ家,343-0843,埼玉県越谷市蒲生茜町４２−２７,FALSE,35.8685758,139.7882342
